"","year","US_State","department_name","total_crime_count","total_crime_per_100k","crime_type","counts","counts_per_100k"
"3139",1977,"California","San Diego",4414,559.71119206818,"robbery",2481,314.599788745164
"3140",1977,"California","San Francisco",9367,1384.37095880288,"robbery",5423,801.477923517458
"3141",1977,"California","San Jose",2670,469.819796833731,"robbery",1031,181.417307316696
"3142",1978,"California","Fresno, Calif.",1997,1025.2908499081,"robbery",1102,565.783934200663
"3143",1978,"California","Long Beach, Calif.",3688,1071.61328939951,"robbery",2130,618.908976795272
"3144",1978,"California","Los Angeles",36797,1320.05990977659,"robbery",17105,613.62678361629
"3145",1978,"California","Los Angeles County, Calif.",10766,1106.85818212474,"robbery",2929,301.132046762342
"3146",1978,"California","Oakland, Calif.",5374,1639.63436214745,"robbery",2774,846.361317565506
"3147",1978,"California","Sacramento, Calif.",3198,1223.10825540703,"robbery",1582,605.052301455262
"3148",1978,"California","San Diego",4520,566.91830983089,"robbery",2530,317.323744219503
"3149",1978,"California","San Francisco",10509,1595.63080483017,"robbery",6509,988.292026704686
"3150",1978,"California","San Jose",2755,468.839609203892,"robbery",1155,196.555262660797
"3151",1979,"California","Fresno, Calif.",1976,1014.11862519182,"robbery",1009,517.836889078209
"3152",1979,"California","Long Beach, Calif.",3990,1142.74912790198,"robbery",2278,652.426695077873
"3153",1979,"California","Los Angeles",43372,1514.69645304273,"robbery",20454,714.322633278061
"3154",1979,"California","Los Angeles County, Calif.",11529,1264.33327776949,"robbery",3493,383.06150917242
"3155",1979,"California","Oakland, Calif.",6064,1759.28236133757,"robbery",3072,891.245945585257
"3156",1979,"California","Sacramento, Calif.",3212,1170.98067808968,"robbery",1640,597.885526795479
"3157",1979,"California","San Diego",5436,655.47519540058,"robbery",2884,347.753948406047
"3158",1979,"California","San Francisco",11041,1674.96996249863,"robbery",6694,1015.51027343229
"3159",1979,"California","San Jose",3236,534.882221777773,"robbery",1358,224.465407037767
"3160",1980,"California","Fresno, Calif.",2369,1099.83472302178,"robbery",1232,571.969767312299
"3161",1980,"California","Long Beach, Calif.",4634,1298.38108633646,"robbery",2781,779.196763293416
"3162",1980,"California","Los Angeles",51447,1742.48292385702,"robbery",25637,868.311752267815
"3163",1980,"California","Los Angeles County, Calif.",12593,1234.47350337365,"robbery",3932,385.448250239435
"3164",1980,"California","Oakland, Calif.",7536,2224.83991249435,"robbery",4248,1254.1295048137
"3165",1980,"California","Sacramento, Calif.",3221,1173.20531639391,"robbery",1604,584.235121855274
"3166",1980,"California","San Diego",6189,707.45496818796,"robbery",2986,341.325017774963
"3167",1980,"California","San Francisco",12710,1885.33709115182,"robbery",7527,1116.51709560187
"3168",1980,"California","San Jose",3788,603.082919125116,"robbery",1714,272.883876288397
"3169",1981,"California","Fresno, Calif.",2158,975.900944697439,"robbery",1102,498.351640897395
"3170",1981,"California","Long Beach, Calif.",4579,1249.71002033269,"robbery",2928,799.115732590985
"3171",1981,"California","Los Angeles",52818,1742.54146198232,"robbery",28152,928.774797185171
"3172",1981,"California","Los Angeles County, Calif.",12059,1151.48100758169,"robbery",4256,406.393827702767
"3173",1981,"California","Oakland, Calif.",7036,2023.37405387995,"robbery",3836,1103.13571214945
"3174",1981,"California","Sacramento, Calif.",3535,1254.19543451574,"robbery",1833,650.336699142109
"3175",1981,"California","San Diego",6594,734.209322031067,"robbery",3323,369.999632561304
"3176",1981,"California","San Francisco",12011,1735.46291533496,"robbery",7386,1067.19915849338
"3177",1981,"California","San Jose",4122,639.24518821444,"robbery",2070,321.018325959217
"3178",1982,"California","Fresno, Calif.",2182,964.206805125939,"robbery",1212,535.57224922669
"3179",1982,"California","Long Beach, Calif.",4498,1199.54983545526,"robbery",2878,767.519881378442
"3180",1982,"California","Los Angeles",53957,1739.43795235235,"robbery",30029,968.05942271047
"3181",1982,"California","Los Angeles County, Calif.",11870,1107.53233957109,"robbery",4092,381.804745874045
"3182",1982,"California","Oakland, Calif.",6609,1857.14928007014,"robbery",3194,897.523800959906
"3183",1982,"California","Sacramento, Calif.",2988,1035.89580025377,"robbery",1543,534.935481857956
"3184",1982,"California","San Diego",5835,634.851209807717,"robbery",3142,341.851328400316
"3185",1982,"California","San Francisco",11615,1639.89281045013,"robbery",7153,1009.91418623761
"3186",1982,"California","San Jose",3616,547.95932129419,"robbery",1701,257.765156394197
"3187",1983,"California","Fresno, Calif.",1913,830.230277148487,"robbery",984,427.049970054423
"3188",1983,"California","Long Beach, Calif.",4679,1225.51715828789,"robbery",3101,812.209597745405
"3189",1983,"California","Los Angeles",53435,1691.68338246766,"robbery",29243,925.795773435046
"3190",1983,"California","Los Angeles County, Calif.",11493,1059.39155731389,"robbery",3937,362.901293060538
"3191",1983,"California","Oakland, Calif.",6777,1870.32212483165,"robbery",3289,907.700969244696
"3192",1983,"California","Sacramento, Calif.",3080,1048.70699194743,"robbery",1553,528.779856654012
"3193",1983,"California","San Diego",5451,582.47136262609,"robbery",2550,272.482475636861
"3194",1983,"California","San Francisco",10117,1402.86313313957,"robbery",5945,824.357153950259
"3195",1983,"California","San Jose",3460,514.947619706718,"robbery",1461,217.438864853039
"3196",1984,"California","Fresno, Calif.",1994,783.03861393526,"robbery",1066,418.615427510024
"3197",1984,"California","Long Beach, Calif.",4243,1098.02521084517,"robbery",2591,670.512213363145
"3198",1984,"California","Los Angeles",51442,1636.06271245089,"robbery",27323,868.98140609416
"3199",1984,"California","Los Angeles County, Calif.",10898,1010.15063275769,"robbery",3831,355.10066747061
"3200",1984,"California","Oakland, Calif.",6388,1781.54091575888,"robbery",3170,884.077129454549
"3201",1984,"California","Sacramento, Calif.",3252,1083.10463350297,"robbery",1645,547.880418853748
"3202",1984,"California","San Diego",5931,622.394229185053,"robbery",2616,274.5208739754
"3203",1984,"California","San Francisco",9372,1302.46442612767,"robbery",5222,725.722282675917
"3204",1984,"California","San Jose",3295,480.466380476879,"robbery",1175,171.334748728477
"3205",1985,"California","Fresno, Calif.",2311,839.981826442526,"robbery",1233,448.15992730577
"3206",1985,"California","Long Beach, Calif.",4134,1060.73979801297,"robbery",2405,617.097052303145
"3207",1985,"California","Los Angeles",52832,1658.0159983229,"robbery",27938,876.772618131914
"3208",1985,"California","Los Angeles County, Calif.",10624,988.682820240079,"robbery",3822,355.68013356152
"3209",1985,"California","Oakland, Calif.",6703,1851.17165384775,"robbery",3316,915.781769977492
"3210",1985,"California","Sacramento, Calif.",3681,1176.24878572524,"robbery",2083,665.614295209367
"3211",1985,"California","San Diego",6250,632.409307446038,"robbery",3062,309.829967903963
"3212",1985,"California","San Francisco",9502,1295.51056914116,"robbery",5111,696.837983464584
"3213",1985,"California","San Jose",3470,491.458257206874,"robbery",1237,175.197079010059
"3214",1986,"California","Fresno, Calif.",3426,1216.81808818202,"robbery",1316,467.405897270151
"3215",1986,"California","Long Beach, Calif.",4839,1212.83362950301,"robbery",2774,695.267718173456
"3216",1986,"California","Los Angeles",66378,2035.60046809795,"robbery",29930,917.857151619084
"3217",1986,"California","Los Angeles County, Calif.",11499,1083.77253500418,"robbery",3398,320.259072436231
"3218",1986,"California","Oakland, Calif.",6985,1885.00523537603,"robbery",3787,1021.97778473429
"3219",1986,"California","Sacramento, Calif.",4238,1323.31634692246,"robbery",2214,691.321942446043
"3220",1986,"California","San Diego",8522,842.614418376548,"robbery",3985,394.017655154957
"3221",1986,"California","San Francisco",9506,1266.54799718604,"robbery",5085,677.508580442985
"3222",1986,"California","San Jose",4020,556.355181576616,"robbery",1126,155.834809565988
"3223",1987,"California","Fresno, Calif.",3373,1155.7108838293,"robbery",1096,375.52894416748
"3224",1987,"California","Long Beach, Calif.",4660,1146.94423045211,"robbery",2467,607.19129109986
"3225",1987,"California","Los Angeles",63833,1910.18054741771,"robbery",26192,783.786582143479
"3226",1987,"California","Los Angeles County, Calif.",12325,1124.37452390835,"robbery",3222,293.933851199409
"3227",1987,"California","Oakland, Calif.",6485,1771.94022673184,"robbery",3176,867.799870485788
"3228",1987,"California","Sacramento, Calif.",3836,1156.36907345777,"robbery",1841,554.972748758019
"3229",1987,"California","San Diego",9112,875.437502582022,"robbery",3452,331.651696544462
"3230",1987,"California","San Francisco",9298,1210.78271151259,"robbery",4654,606.042454224522
"3231",1987,"California","San Jose",4378,599.661132562366,"robbery",944,129.30107563702
"3232",1988,"California","Fresno, Calif.",3997,1356.317548652,"robbery",1393,472.692105397105
"3233",1988,"California","Long Beach, Calif.",5153,1245.68795673815,"robbery",2646,639.644931792964
"3234",1988,"California","Los Angeles",66736,1961.47242105585,"robbery",26182,769.528754017086
"3235",1988,"California","Los Angeles County, Calif.",12331,1104.91940477183,"robbery",3210,287.63208898853
"3236",1988,"California","Oakland, Calif.",6049,1644.72432038545,"robbery",3141,854.038533696592
"3237",1988,"California","Sacramento, Calif.",3582,1052.03490335788,"robbery",1612,473.445076553014
"3238",1988,"California","San Diego",9171,854.335395811325,"robbery",3204,298.47242483693
"3239",1988,"California","San Francisco",9667,1282.21963134362,"robbery",4867,645.553216690741
"3240",1988,"California","San Jose",4689,640.554518853259,"robbery",948,129.504304515438
"3241",1989,"California","Fresno, Calif.",4289,1360.6456484084,"robbery",1525,483.792169228915
"3242",1989,"California","Long Beach, Calif.",7169,1682.76509594507,"robbery",3763,883.281497564697
"3243",1989,"California","Los Angeles",77297,2246.0597265861,"robbery",31063,902.613986143627
"3244",1989,"California","Los Angeles County, Calif.",15563,1487.52431337128,"robbery",4053,387.389066509914
"3245",1989,"California","Oakland, Calif.",5555,1516.49581632792,"robbery",3224,880.140866218042
"3246",1989,"California","Sacramento, Calif.",3658,1053.65640086182,"robbery",1654,476.420909520353
"3247",1989,"California","San Diego",10124,921.503787868445,"robbery",3585,326.312828872814
"3248",1989,"California","San Francisco",10064,1340.14413473882,"robbery",5005,666.476688629548
"3249",1989,"California","San Jose",4535,598.313376360883,"robbery",995,131.272725353711
"3250",1990,"California","Fresno, Calif.",4399,1241.94668578946,"robbery",1592,449.46104200428
"3251",1990,"California","Long Beach, Calif.",8403,1956.76624758693,"robbery",4193,976.403769621804
"3252",1990,"California","Los Angeles",83809,2404.57474297053,"robbery",36098,1035.6923370014
"3253",1990,"California","Los Angeles County, Calif.",17404,1793.08071129793,"robbery",4664,480.517607302549
"3254",1990,"California","Oakland, Calif.",5845,1570.21507513929,"robbery",3230,867.715088571413
"3255",1990,"California","Sacramento, Calif.",3978,1076.98347163375,"robbery",1790,484.615488744196
"3256",1990,"California","San Diego",12047,1084.77878958965,"robbery",4331,389.987294572324
"3257",1990,"California","San Francisco",12388,1711.1466257067,"robbery",7053,974.226441000112
"3258",1990,"California","San Jose",4698,600.576799173664,"robbery",1034,132.183143964574
"3259",1991,"California","Fresno, Calif.",4608,1274.40677028597,"robbery",2182,603.462580894961
"3260",1991,"California","Long Beach, Calif.",9209,2100.69848395677,"robbery",4071,928.650616591161
"3261",1991,"California","Los Angeles",89875,2525.7734276551,"robbery",39778,1117.88834943271
"3262",1991,"California","Los Angeles County, Calif.",17018,1717.53606543148,"robbery",4527,456.885989435205
"3263",1991,"California","Oakland, Calif.",9484,2495.82231345149,"robbery",3933,1035.01361860024
"3264",1991,"California","Sacramento, Calif.",4896,1298.47397482615,"robbery",2280,604.681507884729
"3265",1991,"California","San Diego",13830,1219.91988928102,"robbery",5331,470.238100488585
"3266",1991,"California","San Francisco",12160,1645.38001377465,"robbery",7020,949.882211899507
"3267",1991,"California","San Jose",5258,658.450025170874,"robbery",1328,166.303087376744
"3268",1992,"California","Fresno, Calif.",5363,1459.81229040547,"robbery",3094,842.188929053613
"3269",1992,"California","Long Beach, Calif.",6925,1554.7647646524,"robbery",3583,804.436411804987
"3270",1992,"California","Los Angeles",88919,2459.48184894706,"robbery",39508,1092.78341960886
"3271",1992,"California","Los Angeles County, Calif.",18730,2029.7846239209,"robbery",5471,592.896512411705
"3272",1992,"California","Oakland, Calif.",10140,2626.35785809379,"robbery",4610,1194.03448972509
"3273",1992,"California","Sacramento, Calif.",4674,1220.04061581511,"robbery",2322,606.104901566685
"3274",1992,"California","San Diego",14792,1284.1916459826,"robbery",5321,461.951308022812
"3275",1992,"California","San Francisco",13676,1821.3175120025,"robbery",8278,1102.43246302696
"3276",1992,"California","San Jose",5427,668.891786694144,"robbery",1231,151.723933926753
"3277",1993,"California","Fresno, Calif.",5511,1450.35094229388,"robbery",2879,757.67743837127
"3278",1993,"California","Long Beach, Calif.",7116,1605.38195501953,"robbery",3717,838.561653570486
"3279",1993,"California","Los Angeles",83701,2374.28293682526,"robbery",38415,1089.68923929394
"3280",1993,"California","Los Angeles County, Calif.",16054,1695.00294044051,"robbery",4603,485.990939008823
"3281",1993,"California","Oakland, Calif.",9809,2601.60143434199,"robbery",4559,1209.16514824805
"3282",1993,"California","Sacramento, Calif.",4850,1254.09844543508,"robbery",2310,597.312867825781
"3283",1993,"California","San Diego",13463,1160.00044804296,"robbery",4651,400.739960175874
"3284",1993,"California","San Francisco",13365,1814.96706170888,"robbery",8454,1148.05323903381
"3285",1993,"California","San Jose",5317,656.802482434209,"robbery",1186,146.505123973476
"3286",1994,"California","Fresno, Calif.",6199,1619.9971253479,"robbery",2810,734.34294599574
"3287",1994,"California","Long Beach, Calif.",6324,1416.72061884077,"robbery",3425,767.278323771291
"3288",1994,"California","Los Angeles",73102,2058.99028864789,"robbery",30817,867.991350787422
"3289",1994,"California","Los Angeles County, Calif.",15078,1580.8113531569,"robbery",4095,429.328988670747
"3290",1994,"California","Oakland, Calif.",8330,2193.86612939333,"robbery",3877,1021.0827111234
"3291",1994,"California","Sacramento, Calif.",4698,1206.2918209409,"robbery",2292,588.510185950732
"3292",1994,"California","San Diego",12599,1077.95702374688,"robbery",3845,328.974105588282
"3293",1994,"California","San Francisco",10837,1461.3629498576,"robbery",6624,893.242426857685
"3294",1994,"California","San Jose",5915,725.55766128785,"robbery",1109,136.034394990402
"3295",1995,"California","Fresno, Calif.",5659,1456.64680369117,"robbery",2166,557.536133026165
"3296",1995,"California","Long Beach, Calif.",5649,1295.54117339474,"robbery",2774,636.188921047441
"3297",1995,"California","Los Angeles",70518,2034.44048847574,"robbery",29134,840.514325296411
"3298",1995,"California","Los Angeles County, Calif.",14140,1456.9133837174,"robbery",3657,376.798602846854
"3299",1995,"California","Oakland, Calif.",NA,NA,"robbery",NA,NA
"3300",1995,"California","Sacramento, Calif.",4280,1138.76731099256,"robbery",2129,566.456917080179
"3301",1995,"California","San Diego",11077,956.752242023682,"robbery",3244,280.19357886836
"3302",1995,"California","San Francisco",10903,1476.62895752948,"robbery",6469,876.117832363405
"3303",1995,"California","San Jose",6649,808.050118795156,"robbery",1209,146.929251560136
"3304",1996,"California","Fresno, Calif.",5461,1392.93812763201,"robbery",2087,532.331417756454
"3305",1996,"California","Long Beach, Calif.",5069,1151.98523713533,"robbery",2431,552.471120827775
"3306",1996,"California","Los Angeles",62840,1796.38373432274,"robbery",25189,720.068585039074
"3307",1996,"California","Los Angeles County, Calif.",12772,1304.03042601526,"robbery",3222,328.968527452332
"3308",1996,"California","Oakland, Calif.",8168,2194.84340781147,"robbery",3622,973.27654543256
"3309",1996,"California","Sacramento, Calif.",3707,977.370459524946,"robbery",1874,494.090164863703
"3310",1996,"California","San Diego",10148,868.564933530989,"robbery",2998,256.598114971019
"3311",1996,"California","San Francisco",9886,1326.75369433667,"robbery",5539,743.363211908842
"3312",1996,"California","San Jose",6075,731.598050998707,"robbery",1098,132.229573661988
"3313",1997,"California","Fresno, Calif.",4782,1205.01054573219,"robbery",1794,452.067946265904
"3314",1997,"California","Long Beach, Calif.",4207,944.535747321533,"robbery",1849,415.128737056695
"3315",1997,"California","Los Angeles",56538,1596.52828939807,"robbery",20506,579.051418557375
"3316",1997,"California","Los Angeles County, Calif.",11427,1152.60897939587,"robbery",2721,274.459528567091
"3317",1997,"California","Oakland, Calif.",8229,2184.52014356404,"robbery",3482,924.352793764733
"3318",1997,"California","Sacramento, Calif.",3717,968.167930381511,"robbery",1851,482.130438293295
"3319",1997,"California","San Diego",9789,827.715314635823,"robbery",2604,220.18292770576
"3320",1997,"California","San Francisco",8549,1133.46034877539,"robbery",4606,610.681760025668
"3321",1997,"California","San Jose",6191,736.559952125388,"robbery",908,108.027206675796
"3322",1998,"California","Fresno, Calif.",4254,1052.1967761324,"robbery",1394,344.796028662097
"3323",1998,"California","Long Beach, Calif.",3697,859.731453101963,"robbery",1765,410.447934737616
