"","ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","State","US_State"
"748","CODPD00",1989,"Denver",494589,55,325,1267,1925,3572,12,722.215819599708,11.1203443667368,65.7111258034449,256.172296593737,389.212052835789,"CODPD","Colorado"
"749","CO00101",1990,"Aurora, Colo.",222103,8,170,397,2616,3191,12,1436.72080070958,3.60193243675232,76.5410642809867,178.745897173834,1177.83190681801,"CO","Colorado"
"750","CODPD00",1990,"Denver",467610,67,375,1312,2451,4205,12,899.25365154723,14.3281794657941,80.1950343234747,280.57569341973,524.154744338231,"CODPD","Colorado"
"751","CO00101",1991,"Aurora, Colo.",227670,11,184,564,2987,3746,12,1645.36390389599,4.83155444283393,80.8187288619493,247.726973250758,1311.98664734045,"CO","Colorado"
"752","CODPD00",1991,"Denver",479468,88,427,1635,2884,5034,12,1049.91365430018,18.3536753234835,89.0570382173576,341.002944930631,601.49999582871,"CODPD","Colorado"
"753","CO00101",1992,"Aurora, Colo.",233939,16,182,672,3194,4064,12,1737.20499788406,6.83938975544907,77.7980584682332,287.254369728861,1365.31317993152,"CO","Colorado"
"754","CODPD00",1992,"Denver",492672,95,437,1804,2967,5303,12,1076.37535723565,19.282605871655,88.6999870096129,366.166536762795,602.226227591582,"CODPD","Colorado"
"755","CO00101",1993,"Aurora, Colo.",246610,19,166,740,3532,4457,12,1807.30708405985,7.7044726491221,67.3127610396983,300.068934755282,1432.22091561575,"CO","Colorado"
"756","CODPD00",1993,"Denver",498402,74,393,1863,2922,5252,12,1053.76784202311,14.8474524580559,78.8520110272431,373.79464769403,586.273730843777,"CODPD","Colorado"
"757","CO00101",1994,"Aurora, Colo.",252833,15,147,623,2876,3661,12,1447.9913618871,5.93276985203672,58.1411445499599,246.407707854592,1137.50973963051,"CO","Colorado"
"758","CODPD00",1994,"Denver",511085,81,366,1714,2545,4706,12,920.786170597846,15.8486357455218,71.6123541093947,335.364958862029,497.9602218809,"CODPD","Colorado"
"759","CO00101",1995,"Aurora, Colo.",256957,18,138,549,1253,1958,12,761.995197640072,7.00506310394346,53.7054837968999,213.654424670276,487.630226068953,"CO","Colorado"
"760","CODPD00",1995,"Denver",505843,81,320,1413,2543,4357,12,861.334445667925,16.0128735595827,63.2607350502033,279.335683206054,502.725153852085,"CODPD","Colorado"
"761","CO00101",1996,"Aurora, Colo.",262168,11,193,559,866,1629,12,621.357297610692,4.19578285679412,73.6169173964786,213.222056086174,330.322541271246,"CO","Colorado"
"762","CODPD00",1996,"Denver",516224,64,358,1327,2083,3832,12,742.313414331763,12.3977188197372,69.3497396479048,257.058951152988,403.507004711133,"CODPD","Colorado"
"763","CO00101",1997,"Aurora, Colo.",266967,17,223,501,917,1658,12,621.050541827267,6.36782823345207,83.530923297636,187.663643821146,343.488146475032,"CO","Colorado"
"764","CODPD00",1997,"Denver",525793,69,356,1253,1857,3535,12,672.317813283935,13.1230351107755,67.7072536150158,238.306710055098,353.180814503046,"CODPD","Colorado"
"765","CO00101",1998,"Aurora, Colo.",262465,28,189,477,802,1496,12,569.98075933934,10.6680890785438,72.0096012801707,181.738517516621,305.564551464005,"CO","Colorado"
"766","CODPD00",1998,"Denver",509343,51,320,1064,1481,2916,12,572.502223452565,10.0128989698494,62.8260327519962,208.896558900387,290.766732830332,"CODPD","Colorado"
"767","CO00101",1999,"Aurora, Colo.",255938,11,182,455,806,1454,12,568.106338253796,4.2979159015074,71.1109721885769,177.777430471442,314.920019692269,"CO","Colorado"
"768","CODPD00",1999,"Denver",509624,63,249,1038,1559,2909,12,570.81299153886,12.3620551622373,48.8595513555092,203.679575530195,305.911809490919,"CODPD","Colorado"
"769","CO00101",2000,"Aurora, Colo.",276393,22,165,473,853,1513,12,547.408943062957,7.95968059972575,59.6976044979431,171.133132894104,308.618525071185,"CO","Colorado"
"770","CODPD00",2000,"Denver",554636,32,296,1039,1518,2885,12,520.160970438269,5.7695497587607,53.3683352685365,187.330068729761,273.693016681211,"CODPD","Colorado"
"771","CO00101",2001,"Aurora, Colo.",283876,17,195,472,927,1611,12,567.501303385985,5.98853020332821,68.6919640970001,166.269779762995,326.551029322662,"CO","Colorado"
"772","CODPD00",2001,"Denver",569653,45,317,1250,1462,3074,12,539.626755235205,7.89954586388556,55.6479119744827,219.431829552377,256.64746784446,"CODPD","Colorado"
"773","CO00101",2002,"Aurora, Colo.",289584,16,242,546,1023,1827,12,630.905022376927,5.52516713630587,83.5681529366263,188.546328526438,353.265373777557,"CO","Colorado"
"774","CODPD00",2002,"Denver",581105,51,321,1191,1541,3104,12,534.154756885589,8.77638292563306,55.2395866495728,204.95435420449,265.184433105893,"CODPD","Colorado"
"775","CO00101",2003,"Aurora, Colo.",288830,18,227,572,883,1700,12,588.581518540318,6.23203960807395,78.592943946266,198.040369767683,305.716165218294,"CO","Colorado"
"776","CODPD00",2003,"Denver",565905,63,304,1421,1743,3531,12,623.956317756514,11.132610597185,53.7192638340358,251.102216803174,308.002226522119,"CODPD","Colorado"
"777","CO00101",2004,"Aurora, Colo.",293655,13,193,554,979,1739,12,592.191517256645,4.42696361376445,65.7233828812722,188.656757078885,333.384413682723,"CO","Colorado"
"778","CODPD00",2004,"Denver",563688,87,243,1442,2718,4490,12,796.539929890294,15.4340699110146,43.1089538893856,255.815273697506,482.181632392387,"CODPD","Colorado"
"779","CO00101",2005,"Aurora, Colo.",295888,28,223,644,940,1835,12,620.167090250365,9.46304006921538,75.3663548369653,217.649921591954,317.687773752231,"CO","Colorado"
"780","CODPD00",2005,"Denver",564552,59,316,1429,2642,4446,12,787.527101135059,10.4507644999929,55.9735861355553,253.121058821862,467.981691677649,"CODPD","Colorado"
"781","CO00101",2006,"Aurora, Colo.",302855,18,217,600,1022,1857,12,613.164715788083,5.94343827904443,71.6514503640356,198.114609301481,337.455217843522,"CO","Colorado"
"782","CODPD00",2006,"Denver",568465,51,342,1280,2651,4324,12,760.644894584539,8.97152859015067,60.1620152515986,225.167776380252,466.343574362538,"CODPD","Colorado"
"783","CO00101",2007,"Aurora, Colo.",307621,14,191,584,896,1685,12,547.751941512445,4.55105470692833,62.0893892159508,189.843996346153,291.267501243413,"CO","Colorado"
"784","CODPD00",2007,"Denver",573387,47,294,1039,2148,3528,12,615.29124308713,8.19690714997027,51.2742702572608,181.203968698279,374.61609698162,"CODPD","Colorado"
"785","CO00101",2008,"Aurora, Colo.",316323,18,187,555,861,1621,12,512.45088090338,5.69038609269639,59.1167888519014,175.453571191472,272.190134767311,"CO","Colorado"
"786","CODPD00",2008,"Denver",592881,40,282,956,2081,3359,12,566.55551451303,6.74671645743412,47.5643510249106,161.246523332676,350.99792369801,"CODPD","Colorado"
"787","CO00101",2009,"Aurora, Colo.",324014,19,214,553,734,1520,12,469.115532044912,5.8639441505614,66.0465288536915,170.671637645287,226.533421395372,"CO","Colorado"
"788","CODPD00",2009,"Denver",604680,35,341,931,2166,3473,12,574.35337699279,5.78818548653833,56.3934643117021,153.96573394192,358.205993252629,"CODPD","Colorado"
"789","CO00101",2010,"Aurora, Colo.",325078,24,181,507,737,1449,12,445.739176443807,7.38284350217486,55.6789447455688,155.962568983444,226.71481921262,"CO","Colorado"
"790","CODPD00",2010,"Denver",600158,28,371,943,2045,3387,12,564.351387467967,4.66543810129999,61.8170548422249,157.12529034021,340.743604184232,"CODPD","Colorado"
"791","CO00101",2011,"Aurora, Colo.",330740,12,187,507,754,1460,12,441.434359315474,3.62822761081212,56.5398802684888,153.292616556812,227.973634879361,"CO","Colorado"
"792","CODPD00",2011,"Denver",610612,37,396,1143,2142,3718,12,608.897303033678,6.05949440888813,64.8529671870189,187.189246198896,350.795595238875,"CODPD","Colorado"
"793","CO00101",2012,"Aurora, Colo.",336952,17,172,482,729,1400,12,415.489446568057,5.04522899404069,51.045846292647,143.04708088986,216.35129039151,"CO","Colorado"
"794","CODPD00",2012,"Denver",628545,39,383,1168,2295,3885,12,618.094169868506,6.20480633844832,60.9343801955309,185.825994956606,365.12898837792,"CODPD","Colorado"
"795","CO00101",2013,"Aurora, Colo.",343484,20,224,469,716,1429,12,416.031023279105,5.82268751965157,65.2141002200976,136.542022335829,208.452213203526,"CO","Colorado"
"796","CODPD00",2013,"Denver",648981,41,519,1133,2400,4093,12,630.681021478287,6.31759635490099,79.9715245900882,174.58138219763,369.810518335668,"CODPD","Colorado"
"797","CO00101",2014,"Aurora, Colo.",350948,9,273,414,734,1430,12,407.467773003408,2.56448248743404,77.7893021188324,117.966194421966,209.147793975176,"CO","Colorado"
"798","CODPD00",2014,"Denver",665353,31,471,1088,2412,4002,12,601.485226639092,4.65918091599497,70.7894906914074,163.522220535565,362.514334496125,"CODPD","Colorado"
"799","CA01005",1975,"Fresno, Calif.",176500,25,84,567,465,1141,12,646.458923512748,14.1643059490085,47.5920679886686,321.246458923513,263.456090651558,"CA","California"
"800","CA01941",1975,"Long Beach, Calif.",340758,54,169,1959,1007,3189,12,935.854770834434,15.8470234007712,49.5953139764877,574.894793372423,295.517640084752,"CA","California"
"801","CA01942",1975,"Los Angeles",2729878,554,1768,14590,13493,30405,12,1113.78603732474,20.2939472020361,64.7647990129962,534.456118551818,494.271172557895,"CA","California"
"802","CA01900",1975,"Los Angeles County, Calif.",1022888,138,471,3055,6128,9792,12,957.289556627901,13.4912131142412,46.0460969333886,298.664174376862,599.088072203408,"CA","California"
"803","CA00109",1975,"Oakland, Calif.",337748,111,316,3185,2288,5900,12,1746.86452621481,32.864739391499,93.5608797091323,943.010765422741,677.428141691439,"CA","California"
"804","CA03404",1975,"Sacramento, Calif.",262994,42,155,1128,1087,2412,12,917.131189304699,15.9699460824201,58.93670578036,428.907123356426,413.317414085492,"CA","California"
"805","CA03711",1975,"San Diego",768713,64,229,2199,1367,3859,12,502.007901518512,8.32560396402819,29.7900516837884,286.062548701531,177.829697169165,"CA","California"
"806","CA03801",1975,"San Francisco",669977,138,547,5687,2765,9137,12,1363.77815954876,20.5977220113526,81.6445937696369,848.835109264945,412.700734502826,"CA","California"
"807","CA04313",1975,"San Jose",549367,40,234,887,955,2116,12,385.170569036728,7.28110716515553,42.5944769161599,161.458551387324,173.836433568088,"CA","California"
"808","CA01005",1976,"Fresno, Calif.",177900,28,55,723,461,1267,12,712.197863968522,15.7391793142215,30.9162450815065,406.408094435076,259.134345137718,"CA","California"
"809","CA01941",1976,"Long Beach, Calif.",340900,69,200,1703,978,2950,12,865.356409504253,20.2405397477266,58.6682311528307,499.559988266354,286.887650337342,"CA","California"
"810","CA01942",1976,"Los Angeles",2739100,501,2047,14225,15187,31960,12,1166.8066153116,18.2906794202475,74.732576393706,519.331167171699,554.452192325946,"CA","California"
"811","CA01900",1976,"Los Angeles County, Calif.",1027865,155,564,2723,6662,10104,12,983.008469011008,15.0798013357785,54.8710190540587,264.918058305322,648.139590315849,"CA","California"
"812","CA00109",1976,"Oakland, Calif.",333100,98,309,2894,2213,5514,12,1655.35875112579,29.4205944160913,92.7649354548184,868.808165716001,664.365055538877,"CA","California"
"813","CA03404",1976,"Sacramento, Calif.",260700,52,192,1187,1368,2799,12,1073.64787111623,19.9462984273111,73.6478711162255,455.312619869582,524.741081703107,"CA","California"
"814","CA03711",1976,"San Diego",773400,59,233,2271,1555,4118,12,532.454098784588,7.62865270235324,30.1267132143781,293.638479441427,201.060253426429,"CA","California"
"815","CA03801",1976,"San Francisco",665000,130,619,6628,3379,10756,12,1617.44360902256,19.5488721804511,93.0827067669173,996.691729323308,508.12030075188,"CA","California"
"816","CA04313",1976,"San Jose",557700,37,296,967,1223,2523,12,452.393760086068,6.63439124977587,53.0751299982069,173.39071185225,219.293526985835,"CA","California"
"817","CA01005",1977,"Fresno, Calif.",182629,52,71,958,592,1673,12,916.064808984334,28.4730245470325,38.8766296699867,524.560721462637,324.154433304678,"CA","California"
"818","CA01941",1977,"Long Beach, Calif.",346662,75,226,1996,1094,3391,12,978.186244814834,21.634906623743,65.193185292879,575.776981613214,315.581171284998,"CA","California"
"819","CA01942",1977,"Los Angeles",2785393,576,2339,15246,15515,33676,12,1209.02149176077,20.6793080904562,83.9737875409323,547.355436019262,557.012960110117,"CA","California"
"820","CA01900",1977,"Los Angeles County, Calif.",1040180,173,631,2963,6822,10589,12,1017.99688515449,16.6317368147821,60.6625776307947,284.854544405776,655.84802630314,"CA","California"
"821","CA00109",1977,"Oakland, Calif.",339264,94,366,3037,2267,5764,12,1698.97189209583,27.7070364082249,107.880588568195,895.173080550839,668.211186568572,"CA","California"
"822","CA03404",1977,"Sacramento, Calif.",265220,41,205,1276,1393,2915,12,1099.08754995852,15.4588643390393,77.2943216951964,481.110021868637,525.224342055652,"CA","California"
"823","CA03711",1977,"San Diego",788621,50,298,2481,1585,4414,12,559.71119206818,6.34018115165587,37.787479663869,314.599788745164,200.983742507491,"CA","California"
"824","CA03801",1977,"San Francisco",676625,141,595,5423,3208,9367,12,1384.37095880288,20.8387215961574,87.9364492887493,801.477923517458,474.117864400517,"CA","California"
"825","CA04313",1977,"San Jose",568303,41,322,1031,1276,2670,12,469.819796833731,7.214461299694,56.6599155732065,181.417307316696,224.528112644135,"CA","California"
"826","CA01005",1978,"Fresno, Calif.",194774,42,114,1102,739,1997,12,1025.2908499081,21.5634530276115,58.5293725035169,565.783934200663,379.414090176307,"CA","California"
"827","CA01941",1978,"Long Beach, Calif.",344154,68,246,2130,1244,3688,12,1071.61328939951,19.7585964422904,71.4796283059328,618.908976795272,361.466087856018,"CA","California"
"828","CA01942",1978,"Los Angeles",2787525,651,2467,17105,16574,36797,12,1320.05990977659,23.3540506363172,88.501448417503,613.62678361629,594.577627106483,"CA","California"
"829","CA01900",1978,"Los Angeles County, Calif.",972663,180,595,2929,7062,10766,12,1106.85818212474,18.5058956699288,61.1722662422648,301.132046762342,726.047973450208,"CA","California"
"830","CA00109",1978,"Oakland, Calif.",327756,97,351,2774,2152,5374,12,1639.63436214745,29.5951866632495,107.091861018563,846.361317565506,656.585996900133,"CA","California"
"831","CA03404",1978,"Sacramento, Calif.",261465,61,218,1582,1337,3198,12,1223.10825540703,23.3300824202092,83.3763601246821,605.052301455262,511.34951140688,"CA","California"
"832","CA03711",1978,"San Diego",797293,68,316,2530,1606,4520,12,566.91830983089,8.52885952842932,39.6341119262304,317.323744219503,201.431594156728,"CA","California"
"833","CA03801",1978,"San Francisco",658611,118,583,6509,3299,10509,12,1595.63080483017,17.9164939547016,88.5196269117886,988.292026704686,500.902657258989,"CA","California"
"834","CA04313",1978,"San Jose",587621,44,367,1155,1189,2755,12,468.839609203892,7.48781952993511,62.4552219883224,196.555262660797,202.341305024837,"CA","California"
"835","CA01005",1979,"Fresno, Calif.",194849,43,148,1009,776,1976,12,1014.11862519182,22.068370892332,75.9562533038404,517.836889078209,398.257111917434,"CA","California"
"836","CA01941",1979,"Long Beach, Calif.",349158,61,278,2278,1373,3990,12,1142.74912790198,17.4706007022609,79.6201146758774,652.426695077873,393.23171744597,"CA","California"
"837","CA01942",1979,"Los Angeles",2863412,786,2508,20454,19624,43372,12,1514.69645304273,27.4497697152907,87.5878148167291,714.322633278061,685.336235232652,"CA","California"
"838","CA01900",1979,"Los Angeles County, Calif.",911864,201,694,3493,7141,11529,12,1264.33327776949,22.0427607625699,76.1078406429029,383.06150917242,783.121167191599,"CA","California"
"839","CA00109",1979,"Oakland, Calif.",344686,106,373,3072,2513,6064,12,1759.28236133757,30.752627028658,108.214432846127,891.245945585257,729.069355877523,"CA","California"
"840","CA03404",1979,"Sacramento, Calif.",274300,44,219,1640,1309,3212,12,1170.98067808968,16.040831206708,79.8395916879329,597.885526795479,477.214728399563,"CA","California"
"841","CA03711",1979,"San Diego",829322,96,331,2884,2125,5436,12,655.47519540058,11.5757208900765,39.9121209855762,347.753948406047,256.23340511888,"CA","California"
"842","CA03801",1979,"San Francisco",659176,112,664,6694,3571,11041,12,1674.96996249863,16.9909098632232,100.731822760537,1015.51027343229,541.736956442589,"CA","California"
"843","CA04313",1979,"San Jose",604993,44,407,1358,1427,3236,12,534.882221777773,7.27281142095859,67.273505643867,224.465407037767,235.87049767518,"CA","California"
"844","CA01005",1980,"Fresno, Calif.",215396,49,193,1232,895,2369,12,1099.83472302178,22.7487975635574,89.60240672993,571.969767312299,415.513751415997,"CA","California"
"845","CA01941",1980,"Long Beach, Calif.",356906,82,288,2781,1483,4634,12,1298.38108633646,22.975237177296,80.6935159397713,779.196763293416,415.515569925975,"CA","California"
"846","CA01942",1980,"Los Angeles",2952511,1010,2813,25637,21987,51447,12,1742.48292385702,34.2081706046142,95.2748355552274,868.311752267815,744.688165429358,"CA","California"
"847","CA01900",1980,"Los Angeles County, Calif.",1020111,201,728,3932,7732,12593,12,1234.47350337365,19.7037381226161,71.3647828520622,385.448250239435,757.956732159539,"CA","California"
"848","CA00109",1980,"Oakland, Calif.",338721,132,434,4248,2722,7536,12,2224.83991249435,38.9701258557928,128.129050162228,1254.1295048137,803.611231662637,"CA","California"
"849","CA03404",1980,"Sacramento, Calif.",274547,45,217,1604,1355,3221,12,1173.20531639391,16.3906362116505,79.0392901761811,584.235121855274,493.540268150808,"CA","California"
"850","CA03711",1980,"San Diego",874826,103,362,2986,2738,6189,12,707.45496818796,11.7737698696655,41.3796572118341,341.325017774963,312.976523331497,"CA","California"
"851","CA03801",1980,"San Francisco",674150,110,759,7527,4314,12710,12,1885.33709115182,16.3168434324705,112.586219684047,1116.51709560187,639.916932433435,"CA","California"
"852","CA04313",1980,"San Jose",628106,62,479,1714,1533,3788,12,603.082919125116,9.87094534998869,76.2610132684611,272.883876288397,244.067084218269,"CA","California"
"853","CA01005",1981,"Fresno, Calif.",221129,33,155,1102,868,2158,12,975.900944697439,14.9234157437514,70.0948315236807,498.351640897395,392.531056532612,"CA","California"
"854","CA01941",1981,"Long Beach, Calif.",366405,74,307,2928,1270,4579,12,1249.71002033269,20.1962309466301,83.787066224533,799.115732590985,346.610990570544,"CA","California"
"855","CA01942",1981,"Los Angeles",3031090,879,2666,28152,21121,52818,12,1742.54146198232,28.9994688379428,87.9551580454556,928.774797185171,696.812037913754,"CA","California"
"856","CA01900",1981,"Los Angeles County, Calif.",1047260,183,664,4256,6956,12059,12,1151.48100758169,17.4741706930466,63.4035483070107,406.393827702767,664.209460878865,"CA","California"
"857","CA00109",1981,"Oakland, Calif.",347736,118,430,3836,2652,7036,12,2023.37405387995,33.9337888513125,123.657027170037,1103.13571214945,762.647525709159,"CA","California"
